timestamp,open,high,low,close,volume,date,vix,vix_mean_bb,vix_upper_bb,vix_lower_bb,log_return,H,signal,trading_day_index,position,action,bar_return,strategy_return,trade,fee,net_strategy_return
2022-08-29,6810.0,6979.0,6805.0,6950.0,35894.0,2022-08-29,23.38224871426288,23.571017843753513,27.692013373084183,19.450022314422842,0.005540500119871066,0.6179341982599361,0,25,0,,0.021174743024963263,0.0,0,0.0,0.0
2022-08-30,6954.2,6965.4,6887.2,6941.0,30903.0,2022-08-30,23.473745954325203,23.31126920666885,26.66233786504821,19.96020054828949,-0.0012958032192540707,0.7179887772820336,0,26,0,,-0.005147968134364871,-0.0,0,0.0,-0.0
2022-08-31,6918.4,6931.8,6699.0,6710.2,47768.0,2022-08-31,22.96132023146572,23.09359050885528,25.865124815607423,20.322056202103134,-0.03381709955873948,0.5771872478386264,0,27,0,,-0.028677150786308923,-0.0,0,0.0,-0.0
2022-09-01,6720.0,6787.2,6649.8,6682.6,38108.0,2022-09-01,23.65896473982157,23.00851981568713,25.584654854803315,20.432384776570945,-0.00412162342032752,0.5022327073023436,0,28,0,,-0.002023809523809578,-0.0,0,0.0,-0.0
2022-09-02,6706.4,6773.4,6669.8,6730.2,34760.0,2022-09-02,23.756167936517876,23.000104650876168,25.564715431977884,20.43549386977445,0.007097727518716078,0.4415490444005169,0,29,0,,0.0029822259334367175,0.0,0,0.0,0.0
2022-09-05,6726.4,6810.8,6691.8,6747.2,30586.0,2022-09-05,23.990386868032733,22.946576197402514,25.370929833039206,20.522222561765822,0.0025227431130625897,0.4609017524354946,0,30,0,,0.006481921979067609,0.0,0,0.0,0.0
2022-09-06,6770.0,6885.0,6738.0,6879.8,33895.0,2022-09-06,21.666746549211783,22.78216488035593,25.075485393910725,20.488844366801132,0.019461977745118195,0.35989046852633566,1,31,0,,0.011964549483013294,0.0,0,0.0,0.0
2022-09-07,6851.0,6954.0,6851.0,6920.2,27172.0,2022-09-07,20.909149788835965,22.572239527252698,24.73414242664807,20.410336627857326,0.005855089190758475,0.49328717658215415,0,32,1,open_long,0.010275872135454625,0.010275872135454625,1,0.0001,0.010175872135454626
2022-09-08,6921.4,6944.8,6864.0,6874.4,24336.0,2022-09-08,19.911077652885496,22.34762943368909,24.63814745665033,20.05711141072785,-0.006640303929159002,0.36328791552635425,0,33,1,,-0.004103216112347161,-0.004103216112347161,0,0.0,-0.004103216112347161
2022-09-09,6893.0,6918.8,6836.2,6913.0,31079.0,2022-09-09,19.108714811276705,22.136146024672485,24.793220654178604,19.479071395166365,0.005599329946251759,0.6300920894584212,-1,34,1,,0.006122152908747978,0.006122152908747978,0,0.0,0.006122152908747978
2022-09-13,6935.2,6957.6,6872.0,6891.4,26519.0,2022-09-13,19.81191499823445,21.872055845776664,24.917804288268833,18.826307403284495,-0.003129439545087537,0.7343159454220443,0,35,-1,open_short,-0.01805283192986501,0.01805283192986501,1,0.0001,0.01795283192986501
2022-09-14,6810.0,6851.0,6784.8,6826.0,27940.0,2022-09-14,19.779986351941904,21.805497194821935,24.97684796870878,18.634146420935092,-0.009535406933525115,0.7202613847399668,0,36,-1,,0.006666666666666613,-0.006666666666666613,0,0.0,-0.006666666666666613
2022-09-15,6855.4,6860.0,6524.4,6596.4,29585.0,2022-09-15,20.16089137904426,21.726243979487787,24.981960373368544,18.47052758560703,-0.034214804812037466,0.7336360711663141,0,37,-1,,-0.05184234326224577,0.05184234326224577,0,0.0,0.05184234326224577
2022-09-16,6500.0,6557.8,6369.2,6383.2,42597.0,2022-09-16,21.138956058418817,21.70143121279465,24.96761619418242,18.43524623140688,-0.032854506660543736,0.6064868269767669,0,38,0,close_short,-0.01953846153846154,-0.0,1,0.0001,-0.0001
2022-09-19,6373.0,6428.2,6257.0,6298.2,41543.0,2022-09-19,23.024503542583357,21.79265560084857,25.101511206982387,18.48379999471475,-0.013405660724264206,0.6140597886898491,0,39,0,,-0.0018829436686019143,-0.0,0,0.0,-0.0
2022-09-20,6361.0,6464.8,6343.0,6388.8,37254.0,2022-09-20,22.862490588408164,21.86506710208559,25.202320663793284,18.527813540377895,0.014282579039149916,0.6915663345568107,0,40,0,,0.0011004559031598806,0.0,0,0.0,0.0
2022-09-21,6368.0,6447.6,6303.0,6412.6,39329.0,2022-09-21,23.65612559729759,21.880859811197098,25.250340980594267,18.51137864179993,0.003718347590384752,0.6088642317948307,0,41,0,,0.0008479899497486865,0.0,0,0.0,0.0
2022-09-22,6373.4,6506.8,6368.0,6435.8,40306.0,2022-09-22,23.53904121206308,21.921553511440088,25.353056387695784,18.490050635184392,0.0036113485280991897,0.8815431069692017,0,42,0,,0.009978975115323118,0.0,0,0.0,0.0
2022-09-23,6437.0,6458.8,6246.0,6323.4,55619.0,2022-09-23,23.16077091622294,21.970675939780303,25.445509558884112,18.495842320676495,-0.017619115259495024,0.9494836680477651,0,43,0,,-0.023147428926518564,-0.0,0,0.0,-0.0
2022-09-26,6288.0,6391.0,6251.2,6255.0,41247.0,2022-09-26,24.435779219039222,22.023352465019123,25.618156504351003,18.428548425687243,-0.010875894266934468,0.888701983937667,0,44,0,,0.00015903307888040714,0.0,0,0.0,0.0
2022-09-27,6289.0,6405.0,6270.8,6398.8,41677.0,2022-09-27,24.32497958929676,22.065914146767696,25.75202013936115,18.379808154174242,0.022729328866429206,0.9801131496056519,0,45,0,,0.014501510574018097,0.0,0,0.0,0.0
2022-09-28,6380.2,6393.2,6201.2,6202.6,48495.0,2022-09-28,25.14409682046674,22.17505297621775,26.094646763717478,18.25545918871802,-0.03114191380021379,0.9374328976562338,0,46,0,,-0.01648851133193314,-0.0,0,0.0,-0.0
2022-09-29,6275.0,6308.0,6180.2,6232.4,44556.0,2022-09-29,25.188752607541534,22.251542369603747,26.348746865353167,18.154337873854328,0.004792932375972546,1.0717239124109805,0,47,0,,-0.005258964143426295,-0.0,0,0.0,-0.0
2022-09-30,6242.0,6247.4,6098.2,6103.0,42514.0,2022-09-30,25.893804544831067,22.358424200019407,26.72365412398058,17.993194276058233,-0.020981037798704492,0.996316046557789,0,48,0,,-0.019288689522588855,-0.0,0,0.0,-0.0
2022-10-10,6121.6,6142.8,5941.4,5976.0,35150.0,2022-10-10,27.23647513766685,24.109213388465076,28.960567161800146,19.257859615130005,-0.021029005731841677,0.6720014756532606,0,49,0,,-0.021497647673810828,-0.0,0,0.0,-0.0
2022-10-11,5990.0,6030.0,5935.0,5994.2,35294.0,2022-10-11,27.482329428706752,24.492734109988692,29.12133249511444,19.864135724862944,0.0030408872073326475,0.7712135687632518,0,50,0,,-0.0007345575959932615,-0.0,0,0.0,-0.0
2022-10-12,5985.6,6182.4,5895.2,6169.2,51182.0,2022-10-12,26.996376618116045,24.853553623297397,29.039194598045707,20.667912648549088,0.028776834829473453,0.8029136267103397,0,51,0,,0.02706495589414595,0.0,0,0.0,0.0
2022-10-13,6147.6,6305.0,6142.2,6242.4,39118.0,2022-10-13,26.55977219209824,25.173497663950098,28.78811341372534,21.558881914174854,0.011795553953092246,0.7105758618037186,0,52,0,,0.0247901620144446,0.0,0,0.0,0.0
2022-10-14,6300.0,6437.4,6273.2,6418.0,39202.0,2022-10-14,24.781788813462963,25.355639301702304,28.442905906414442,22.268372696990166,0.027741818867250682,0.8161387815486498,0,53,0,,0.015873015873015872,0.0,0,0.0,0.0
2022-10-17,6400.0,6487.4,6396.8,6448.0,31880.0,2022-10-17,25.109885593288496,25.459908404237563,28.350256469731526,22.5695603387436,0.004663462516661976,0.7627242465149274,0,54,0,,0.0103125,0.0,0,0.0,0.0
2022-10-18,6466.0,6547.8,6432.4,6497.2,30271.0,2022-10-18,24.181787474677872,25.525873248551047,28.220195477569998,22.831551019532096,0.007601309658776589,0.9582645844144758,0,55,0,,0.0017012063099288586,0.0,0,0.0,0.0
2022-10-19,6477.0,6545.0,6452.4,6462.4,29063.0,2022-10-19,24.973312999958704,25.5917326186841,28.154816111861884,23.02864912550632,-0.005370549036092352,1.11451278777376,0,56,0,,-0.006453605064072901,-0.0,0,0.0,-0.0
2022-10-20,6435.2,6543.8,6328.6,6445.8,28712.0,2022-10-20,25.32709586522497,25.6811353513422,28.060930536916082,23.301340165768316,-0.002572009908596586,0.8190519395882719,0,57,0,,-0.00919940328194925,-0.0,0,0.0,-0.0
2022-10-21,6376.0,6424.8,6315.0,6377.4,36649.0,2022-10-21,24.94165723519422,25.770179667290762,27.869667451413147,23.670691883168377,-0.01066826513296084,0.8302593246934294,0,58,0,,-0.0009410288582183187,-0.0,0,0.0,-0.0
2022-10-24,6370.0,6554.4,6267.0,6360.0,52095.0,2022-10-24,28.115589168577632,25.95417016476768,28.201065269183303,23.70727506035206,-0.00273211343342316,0.7473563948623704,0,59,0,,-0.004709576138147566,-0.0,0,0.0,-0.0
2022-10-25,6340.0,6389.0,6212.4,6340.8,51855.0,2022-10-25,28.789559887588783,26.177399179682283,28.621257334570046,23.73354102479452,-0.003023433897997286,0.6810491068328879,1,60,0,,0.0012933753943217378,0.0,0,0.0,0.0
2022-10-26,6348.2,6578.0,6336.2,6500.6,59542.0,2022-10-26,26.30479034265084,26.23543385579149,28.63061573026033,23.840251981322652,0.024889536879772724,0.7788203955378795,0,61,1,open_long,0.02929964399357298,0.02929964399357298,1,0.0001,0.02919964399357298
2022-10-27,6534.2,6560.0,6453.0,6473.0,42741.0,2022-10-27,26.30941099548153,26.29146677518849,28.635435260094734,23.947498290282244,-0.00425480077043316,0.798316283230415,0,62,1,,-0.016528419699427626,-0.016528419699427626,0,0.0,-0.016528419699427626
2022-10-28,6426.2,6462.6,6202.0,6224.2,51221.0,2022-10-28,28.741631760825097,26.433858135988192,29.01055783833651,23.857158433639874,-0.039194759527465685,1.0245586723159918,0,63,1,,-0.034732812548629026,-0.034732812548629026,0,0.0,-0.034732812548629026
2022-10-31,6203.0,6360.0,6185.4,6286.6,48429.0,2022-10-31,30.258769043396843,26.640917439309515,29.726009054871547,23.555825823747483,0.009975463991196087,1.1097361604360922,1,64,0,close_long,0.018378204094792842,0.0,1,0.0001,-0.0001
2022-11-01,6317.0,6471.0,6271.4,6471.0,50479.0,2022-11-01,26.880247084107967,26.667861723059428,29.751350136770082,23.584373309348774,0.028910272048025473,1.0715742732157048,0,65,1,open_long,0.022479024853569732,0.022479024853569732,1,0.0001,0.022379024853569733
2022-11-02,6459.0,6561.8,6447.0,6532.0,35874.0,2022-11-02,25.82819052246853,26.631014257120405,29.737200614536633,23.524827899704178,0.009382519033089575,0.8839253434597446,0,66,1,,0.005263972751199876,0.005263972751199876,0,0.0,0.005263972751199876
2022-11-03,6493.0,6589.0,6493.0,6563.4,33815.0,2022-11-03,26.225235205104696,26.602830103706232,29.71321021396426,23.492449993448204,0.004795586263444295,0.80098213689695,0,67,1,,0.014631141229015864,0.014631141229015864,0,0.0,0.014631141229015864
2022-11-04,6588.0,6750.8,6564.2,6746.6,43107.0,2022-11-04,24.516074534965583,26.477998995178133,29.71686195690847,23.239136033447796,0.027529912907745608,0.7119459061140483,0,68,0,close_long,0.02176684881602909,0.0,1,0.0001,-0.0001
2022-11-07,6731.4,6777.0,6661.0,6711.8,37120.0,2022-11-07,25.875203750092425,26.40993542579941,29.638884453525982,23.18098639807284,-0.005171502936285034,0.8739444969585222,0,69,0,,-0.101910449535015,-0.0,0,0.0,-0.0
2022-11-08,6045.4,6717.8,6045.4,6707.6,28811.0,2022-11-08,24.955374416439525,26.283587675186048,29.533542327927012,23.033633022445084,-0.0006259594523061232,0.986063085942515,0,70,0,,0.10834684222714792,0.0,0,0.0,0.0
2022-11-09,6700.4,6748.0,6660.0,6674.8,29093.0,2022-11-09,25.16683477069425,26.192110582814955,29.460529892289674,22.923691273340236,-0.0049019706002067795,0.9436240282004265,0,71,0,,-0.009312876843173489,-0.0,0,0.0,-0.0
2022-11-10,6638.0,6667.0,6584.0,6616.0,33759.0,2022-11-10,25.014182607427948,26.11483110358144,29.419535234462487,22.810126972700395,-0.008848283569220499,0.922104531824089,0,72,0,,0.024404941247363664,0.0,0,0.0,0.0
2022-11-11,6800.0,6811.6,6641.8,6645.0,45127.0,2022-11-11,23.523169896586047,26.0519001577376,29.50795752814501,22.595842787330188,0.004373734443818554,0.9518942175815422,0,73,0,,-0.019411764705882354,-0.0,0,0.0,-0.0
2022-11-14,6668.0,6714.0,6565.6,6592.2,36933.0,2022-11-14,24.78079815615776,26.03544578588106,29.51345106818001,22.557440503582107,-0.007977560212455412,0.8459154221054517,0,74,0,,-0.010947810437912417,-0.0,0,0.0,-0.0
2022-11-15,6595.0,6753.2,6582.6,6753.0,33031.0,2022-11-15,24.315247178074294,26.042118771050884,29.505631349908803,22.578606192192964,0.024099718639951667,0.7899865920442688,0,75,0,,0.021652767247915115,0.0,0,0.0,0.0
2022-11-16,6737.8,6765.4,6674.0,6684.2,21858.0,2022-11-16,24.418051534367333,26.014355697771315,29.522555113628513,22.506156281914116,-0.010240318104943687,0.8045839772854415,0,76,0,,-0.009498649410786904,-0.0,0,0.0,-0.0
2022-11-17,6673.8,6709.8,6615.6,6707.0,31632.0,2022-11-17,23.57944542100949,25.92697317556054,29.59085658546261,22.26308976565847,0.003405224629839093,0.7787190436145771,0,77,0,,0.004015703197578618,0.0,0,0.0,0.0
2022-11-18,6700.6,6760.0,6631.4,6646.4,41232.0,2022-11-18,23.27464547585313,25.843622587593483,29.673951585705517,22.01329358948145,-0.009076402417944137,0.7600848594038039,0,78,0,,-0.014088290600841796,-0.0,0,0.0,-0.0
2022-11-21,6606.2,6695.8,6581.2,6685.0,39569.0,2022-11-21,23.590855646988977,25.61738591151405,29.417073216708005,21.817698606320093,0.0057908558542504015,1.0621787289213407,0,79,0,,0.010263086191759285,0.0,0,0.0,0.0
2022-11-22,6674.0,6686.8,6514.4,6557.2,51950.0,2022-11-22,23.954979766027265,25.375656905435974,28.933035017189628,21.81827879368232,-0.01930252798374238,0.7981646232006993,0,80,0,,-0.0166317051243632,-0.0,0,0.0,-0.0
2022-11-23,6563.0,6584.0,6422.2,6553.4,49859.0,2022-11-23,23.320017566053224,25.226418266606096,28.86908591590683,21.583750617305363,-0.0005796836310177474,0.8374979028649022,0,81,0,,0.001066585403016913,0.0,0,0.0,0.0
2022-11-24,6570.0,6595.6,6520.4,6559.2,38333.0,2022-11-24,22.950168711433157,25.05845615240368,28.799328397045535,21.317583907761822,0.0008846453606844176,0.7747155299638345,0,82,0,,-0.003774733637747364,-0.0,0,0.0,-0.0
2022-11-25,6545.2,6553.8,6485.8,6497.0,35966.0,2022-11-25,23.065705086871407,24.77465981870599,28.185681012680497,21.363638624731486,-0.009528112401436976,0.7980044451727059,0,83,0,,-0.018486830043390575,-0.0,0,0.0,-0.0
2022-11-28,6424.2,6500.6,6371.4,6492.0,42689.0,2022-11-28,24.176411502204804,24.470541941646392,26.70421981170699,22.236864071585792,-0.0007698822460491025,0.8078148448262464,0,84,0,,0.012110457333208834,0.0,0,0.0,0.0
2022-11-29,6502.0,6632.8,6501.0,6597.0,41900.0,2022-11-29,23.28432286910257,24.290745730896123,26.272406820176652,22.309084641615595,0.016044350588389076,0.8050699897305674,0,85,0,,0.015103045216856324,0.0,0,0.0,0.0
2022-11-30,6600.2,6623.0,6555.4,6582.8,31915.0,2022-11-30,23.255686326005883,24.162120521072985,26.055593008504086,22.268648033641885,-0.0021548135016430515,0.6783167501382817,0,86,0,,0.008454289263961726,0.0,0,0.0,0.0
2022-12-01,6656.0,6713.8,6637.8,6662.0,34834.0,2022-12-01,21.593732204385898,23.93054537103705,25.893224320661606,21.96786642141249,0.011959553032397222,0.8850356752881399,-1,87,0,,0.0009314903846153572,0.0,0,0.0,0.0
2022-12-02,6662.2,6747.0,6651.2,6681.8,30017.0,2022-12-02,20.99491383175741,23.75448733587664,26.0919477494737,21.41702692227958,0.002967672556794932,0.6671520528449439,-1,88,-1,open_short,0.010026717900993694,-0.010026717900993694,1,0.0001,-0.010126717900993693
2022-12-05,6729.0,6736.0,6673.0,6703.0,34433.0,2022-12-05,21.60222012950752,23.540838154847396,25.842991480775172,21.23868482891962,0.0031677750475375987,0.5542505129726462,0,89,-1,,-0.0057660870857482805,0.0057660870857482805,0,0.0,0.0057660870857482805
2022-12-06,6690.2,6747.0,6657.0,6697.8,35502.0,2022-12-06,20.925118136095023,23.339325340830168,25.8188627464665,20.859787935193836,-0.0007760731092162091,0.6513436065602931,0,90,-1,,-5.9788945024010676e-05,5.9788945024010676e-05,0,0.0,5.9788945024010676e-05
2022-12-07,6689.8,6739.0,6671.6,6695.2,31060.0,2022-12-07,20.16491612071688,23.0892294083313,25.791650387835638,20.38680842882696,-0.0003882625300772634,0.7266226129969896,-1,91,-1,,0.0017339830787167709,-0.0017339830787167709,0,0.0,-0.0017339830787167709
2022-12-08,6701.4,6701.4,6633.8,6663.8,29056.0,2022-12-08,20.011276551238563,22.83908410552183,25.712062442265022,19.96610576877864,-0.00470095932715672,0.7209874044890219,0,92,-1,open_short,-0.005282478288118847,0.005282478288118847,0,0.0,0.005282478288118847
2022-12-09,6666.0,6699.6,6613.2,6684.8,34378.0,2022-12-09,19.47360217546745,22.6366057194659,25.85644771629937,19.41676372263243,0.0031463999707392267,0.6620887560965524,0,93,-1,,0.0018001800180018,-0.0018001800180018,0,0.0,-0.0018001800180018
2022-12-12,6678.0,6691.6,6614.0,6654.6,36779.0,2022-12-12,19.50549338476588,22.372840480896308,25.715071945592022,19.030609016200593,-0.0045279475234956575,0.6524074948039825,0,94,-1,,-0.002725366876310245,0.002725366876310245,0,0.0,0.002725366876310245
2022-12-13,6659.8,6659.8,6590.6,6604.8,27159.0,2022-12-13,19.670576204914305,22.140606932238306,25.55914980571896,18.722064058757653,-0.00751168743161669,0.5186860695035488,0,95,0,close_short,-0.006726928736598724,-0.0,1,0.0001,-0.0001
2022-12-14,6615.0,6638.4,6551.4,6573.6,30053.0,2022-12-14,20.147700935638007,21.92708940230184,25.279502318974046,18.57467648562963,-0.004735029790156046,0.6532049128317832,0,96,0,,-0.00758881330309899,-0.0,0,0.0,-0.0
2022-12-15,6564.8,6618.4,6547.6,6600.6,23979.0,2022-12-15,19.083165367284792,21.70227539961561,25.18850365909597,18.216047140135245,0.004098926356466997,0.7572326662732223,0,97,0,,-0.002345844504021531,-0.0,0,0.0,-0.0
2022-12-16,6549.4,6565.6,6478.2,6531.8,30237.0,2022-12-16,17.977980221757985,21.43744213691085,25.213426756949964,17.661457516871735,-0.01047799784541513,0.8259415276672142,0,98,0,,-0.0038782178520169234,-0.0,0,0.0,-0.0
2022-12-19,6524.0,6553.6,6377.2,6417.0,31461.0,2022-12-19,19.362723163678236,21.226035512745312,24.96767034116343,17.484400684327195,-0.01773183737751466,0.7289838109249871,0,99,0,,-0.01854690374003679,-0.0,0,0.0,-0.0
2022-12-20,6403.0,6418.6,6337.6,6350.4,31960.0,2022-12-20,19.9063948154505,21.023606265216475,24.576928238753013,17.47028429167994,-0.010432915721714486,0.9287993428798292,0,100,0,,-0.007340309230048415,-0.0,0,0.0,-0.0
2022-12-21,6356.0,6369.8,6248.8,6302.2,30254.0,2022-12-21,19.50707498791673,20.83295913630965,24.27491074529677,17.391007527322532,-0.007619024258316666,0.8377367202079684,0,101,0,,-0.004436752674638109,-0.0,0,0.0,-0.0
2022-12-22,6327.8,6333.6,6171.2,6206.0,32221.0,2022-12-22,20.036941306785728,20.68729776607728,23.995982350550104,17.378613181604454,-0.015382212762158615,0.41923378584729887,0,102,0,,-0.02304118334966342,-0.0,0,0.0,-0.0
2022-12-23,6182.0,6232.2,6130.4,6165.2,34625.0,2022-12-23,21.053871878653823,20.5867061056664,23.70795084830146,17.46546136303134,-0.006595988735760867,0.7226974849188582,0,103,0,,-0.0015852474927208317,-0.0,0,0.0,-0.0
2022-12-26,6172.2,6305.4,6170.2,6285.2,33311.0,2022-12-26,19.29760091224377,20.342765576168347,23.01271409758868,17.672817054748013,0.019277086043411974,0.9297668775283885,0,104,0,,0.02151582903988856,0.0,0,0.0,0.0
2022-12-27,6305.0,6339.0,6265.4,6336.2,26878.0,2022-12-27,18.619233351163604,20.109511100271398,22.49766697418047,17.721355226362327,0.008081556336665956,0.9020170070107627,0,105,0,,0.0007930214115781126,0.0,0,0.0,0.0
2022-12-28,6310.0,6318.4,6263.8,6293.4,22558.0,2022-12-28,18.245535735892787,19.859003570765744,21.880546776605467,17.83746036492602,-0.0067777544570294355,0.8574879780105579,0,106,0,,-0.004786053882725803,-0.0,0,0.0,-0.0
2022-12-29,6279.8,6334.8,6260.8,6269.2,27458.0,2022-12-29,17.980408301461388,19.67833737561952,21.69294490977929,17.66372984145975,-0.0038527104157001003,0.7606430398539711,0,107,0,,0.0016561036975699284,0.0,0,0.0,0.0
2022-12-30,6290.2,6304.0,6261.0,6285.8,21902.0,2022-12-30,17.50285792047965,19.503734580055628,21.63955298721913,17.367916172892127,0.0026443663358339115,0.9702654730423435,0,108,0,,-0.0016215700613652695,-0.0,0,0.0,-0.0
2023-01-03,6280.0,6442.8,6276.0,6420.0,29615.0,2023-01-03,17.78396481581139,19.14873647597335,21.15620337296199,17.141269578984712,0.021124996568259828,0.9855656991403334,0,109,0,,0.022292993630573247,0.0,0,0.0,0.0
2023-01-04,6420.0,6439.0,6375.0,6414.4,22569.0,2023-01-04,17.64194228003314,19.022587783939162,21.077705847157446,16.967469720720878,-0.0008726547957644332,0.5898160826509391,0,110,0,,0.002149532710280402,0.0,0,0.0,0.0
2023-01-05,6433.8,6494.0,6408.2,6490.4,24381.0,2023-01-05,17.26363205580154,18.88520555916731,21.027541518210132,16.74286960012449,0.011778699192612705,0.9349404426437242,0,111,0,,0.008299916068264421,0.0,0,0.0,0.0
2023-01-06,6487.2,6543.6,6478.2,6505.2,23789.0,2023-01-06,16.997605187115052,18.76140570974969,21.042260235619988,16.48055118387939,0.0022776949734375496,0.967447849534317,0,112,0,,0.00477864101615489,0.0,0,0.0,0.0
2023-01-09,6518.2,6571.0,6513.0,6518.2,21906.0,2023-01-09,18.484616746599205,18.710361877841358,20.96666293583137,16.454060819851346,0.001996407131437003,0.6868671371635853,0,113,0,,0.0013500659691326107,0.0,0,0.0,0.0
2023-01-10,6527.0,6546.6,6490.2,6532.2,17855.0,2023-01-10,18.23749810946265,18.638707973068776,20.85732070479331,16.420095241344242,0.0021455289294594875,0.5746689433497562,0,114,0,,0.0018385169296767274,0.0,0,0.0,0.0
2023-01-11,6539.0,6562.4,6481.0,6494.4,22001.0,2023-01-11,18.11143878706496,18.53689486564012,20.648232007934375,16.425557723345868,-0.005803526030556113,0.8982889935827384,0,115,0,,-0.005964214711729622,-0.0,0,0.0,-0.0
