date,vix
2024-03-28,28.335746020115966
2024-03-29,26.335021594927678
2024-04-01,25.929193643808812
2024-04-02,25.908463306037827
2024-04-03,25.28048723155972
2024-04-04,25.989765925025615
2024-04-05,26.699044618491506
2024-04-08,27.4083233119574
2024-04-09,26.60783968094618
2024-04-10,26.590733344230078
2024-04-11,25.873616427098955
2024-04-12,25.176807376415443
2024-04-15,27.31673723181399
2024-04-16,31.85274665223703
2024-04-17,29.690856730824155
2024-04-18,29.90228091404305
2024-04-19,29.48003279603898
2024-04-22,29.35947726704277
2024-04-23,28.69459521813814
2024-04-24,26.759569192078114
2024-04-25,26.07043557648476
2024-04-26,25.091011067753836
2024-04-29,26.98521178328169
2024-04-30,25.197764283386277
2024-05-01,25.53436309151111
2024-05-02,25.870961899635944
2024-05-03,26.20756070776078
2024-05-06,26.544159515885614
2024-05-07,25.847149560040407
2024-05-08,25.97272571580842
2024-05-09,25.0432034515342
2024-05-10,25.014076182339174
2024-05-13,26.193085988835392
2024-05-14,26.06404813012628
2024-05-15,25.99134442018848
2024-05-16,24.647491262209215
2024-05-17,23.446109182348103
2024-05-20,23.664146969732496
2024-05-21,23.320301067675064
2024-05-22,23.58341597477346
2024-05-23,24.3273923475849
2024-05-24,25.09426344362509
2024-05-27,24.429254093254656
2024-05-28,24.029977274776392
2024-05-29,23.51010498207254
2024-05-30,23.292236680826285
2024-05-31,22.643301504181483
2024-06-03,24.21213288207584
2024-06-04,22.95641002422433
2024-06-05,23.777334898621973
2024-06-06,25.944969422240185
2024-06-07,24.711089228506538
2024-06-10,24.73742078791701
2024-06-11,24.76375234732748
2024-06-12,23.973888454027932
2024-06-13,23.078878310085248
2024-06-14,22.306734133168117
2024-06-17,22.899354333977627
2024-06-18,22.132572094322043
2024-06-19,22.859957341689295
2024-06-20,22.98458530250265
2024-06-21,22.857660126720987
2024-06-24,24.84282502986225
2024-06-25,26.72480510591039
2024-06-26,24.951126832738847
2024-06-27,25.51517119523702
2024-06-28,25.300569049001254
2024-07-01,25.723971753973103
2024-07-02,24.95031741219259
2024-07-03,23.789691889003738
2024-07-04,24.07005063448544
2024-07-05,23.71036365194833
2024-07-08,25.953501853457816
2024-07-09,25.53704840240247
2024-07-10,25.947724593705384
2024-07-11,24.960133314144826
2024-07-12,24.364778072007727
2024-07-15,24.066576850255846
2024-07-16,23.233003732528186
2024-07-17,24.233641286673592
2024-07-18,25.76950514179711
2024-07-19,24.43189899208766
2024-07-22,24.463196354362985
2024-07-23,25.67512368308516
2024-07-24,25.828334087053502
2024-07-25,25.956722596389458
2024-07-26,24.236979849998267
2024-07-29,24.54796468401997
2024-07-30,24.00204084204373
2024-07-31,24.539957270686642
2024-08-01,23.959052556667036
2024-08-02,24.592531507223264
2024-08-05,30.738520606065773
2024-08-06,27.874158405794
2024-08-07,26.481828353891707
2024-08-08,25.084123995417734
2024-08-09,25.001381782505135
2024-08-12,24.25906312699844
2024-08-13,24.250302245887447
2024-08-14,23.747025494853972
2024-08-15,23.334253915642734
2024-08-16,22.142261910505212
2024-08-19,21.486864026423223
2024-08-20,22.166685630544393
2024-08-21,22.379865532151317
2024-08-22,22.793305656662834
2024-08-23,22.68315078722646
2024-08-26,22.63277179289276
2024-08-27,22.271928512383667
2024-08-28,22.277677652352494
2024-08-29,21.659238626921535
2024-08-30,20.459067139355426
2024-09-02,22.053256822111766
2024-09-03,21.69069309286887
2024-09-04,21.97289562265118
2024-09-05,21.700719174776154
2024-09-06,22.005107295159192
2024-09-09,22.515383676413624
2024-09-10,23.08314248588539
2024-09-11,23.036408157041492
2024-09-12,21.414569951991215
2024-09-13,20.189411027457442
2024-09-16,20.73436777305329
2024-09-17,21.279324518649133
2024-09-18,21.82428126424498
2024-09-19,22.176208502168198
2024-09-20,20.72321720702359
2024-09-23,21.205712557882215
2024-09-24,22.2359954880457
2024-09-25,21.820454105156383
2024-09-26,26.460686413461566
2024-09-27,28.394640184812264
2024-09-30,27.702813605681747
2024-10-01,32.36632153193759
2024-10-02,37.029829458193426
2024-10-03,41.693337384449265
2024-10-04,46.356845310705104
2024-10-07,51.02035323696094
2024-10-08,55.68386116321678
2024-10-09,54.62201656404915
2024-10-10,46.812768868833444
2024-10-11,50.866291271611196
2024-10-14,39.87308290657751
2024-10-15,35.157727105296985
2024-10-16,36.28506435282588
2024-10-17,36.08068468623299
2024-10-18,42.29295274986859
2024-10-21,42.73537309276949
2024-10-22,40.27541505472639
2024-10-23,38.74081775700694
2024-10-24,37.00173042623292
2024-10-25,36.56360630651116
2024-10-28,37.73521292524569
2024-10-29,36.503384842061315
2024-10-30,37.645194657602225
2024-10-31,38.82698413145163
2024-11-01,41.85547175372184
2024-11-04,42.273486131581414
2024-11-05,41.92076121249608
2024-11-06,39.271131960912115
2024-11-07,37.37951279449867
2024-11-08,36.93551483850386
2024-11-11,32.45697715874269
2024-11-12,32.508554831475585
2024-11-13,30.45262062907788
2024-11-14,31.875921041848056
2024-11-15,31.977818633257797
2024-11-18,34.691582281610955
2024-11-19,34.110420374957855
2024-11-20,32.559724553012714
2024-11-21,31.11838078940338
2024-11-22,33.37073900454191
2024-11-25,33.9286275724265
2024-11-26,33.99015504861234
2024-11-27,32.160678639584994
2024-11-28,32.04054974714084
2024-11-29,31.491790156672796
2024-12-02,32.52336562330483
2024-12-03,32.860819975664846
2024-12-04,33.18914047465735
2024-12-05,32.811545531388504
2024-12-06,30.83841246722389
2024-12-09,32.00703132096266
2024-12-10,31.386120040069255
2024-12-11,29.648882574851577
2024-12-12,29.672408999666327
2024-12-13,28.249471041672763
2024-12-16,28.098370656209394
2024-12-17,28.92150957428366
2024-12-18,28.751594924691577
2024-12-19,29.064606142166845
2024-12-20,27.391001654794238
2024-12-23,30.41127280262128
2024-12-24,29.494721212268004
2024-12-25,29.550015202369977
2024-12-26,27.630768480388284
2024-12-27,26.406355632106997
2024-12-30,27.53471808601763
2024-12-31,29.039608125236825
2025-01-01,30.05108786269137
2025-01-02,31.06256760014592
2025-01-03,31.300510692205936
2025-01-06,33.60046314023369
2025-01-07,29.357754063659442
2025-01-08,29.80857926075292
2025-01-09,29.44683744475413
2025-01-10,30.124368318025613
2025-01-13,29.821687926138086
2025-01-14,31.330572950155016
2025-01-15,29.948514094347573
2025-01-16,30.218105813644453
2025-01-17,30.47551687141747
2025-01-20,30.010261696988653
2025-01-21,29.723170232391926
2025-01-22,29.834371035492204
2025-01-23,28.979996922576685
2025-01-24,27.663269560398568
2025-01-27,28.04021041354166
2025-01-28,28.148754675066037
2025-01-29,28.257298936590416
2025-01-30,28.365843198114792
2025-01-31,28.474387459639168
2025-02-03,28.582931721163543
2025-02-04,28.691475982687923
2025-02-05,28.8000202442123
2025-02-06,27.387714137833342
2025-02-07,26.803746205566465
2025-02-10,28.497507445198845
2025-02-11,27.746859142984327
2025-02-12,26.711925775370016
2025-02-13,26.371337764139252
2025-02-14,25.363873601208454
2025-02-17,26.631431817592844
2025-02-18,26.321500706201356
2025-02-19,25.4354364816818
2025-02-20,24.887079125796628
2025-02-21,25.17189635654334
2025-02-24,25.652599191366516
2025-02-25,25.19944033861889
2025-02-26,25.32062214759621
2025-02-27,25.181123035872883
2025-02-28,26.7058423755618
2025-03-03,25.645292904105283
2025-03-04,25.25108223443675
2025-03-05,24.772339255851236
2025-03-06,24.606547616500507
2025-03-07,23.858514569972016
2025-03-10,24.648870758758008
2025-03-11,24.938318044633423
2025-03-12,24.440782590014955
2025-03-13,24.585338697876658
2025-03-14,24.663677626393426
2025-03-17,24.70748134052065
2025-03-18,24.930880062657412
2025-03-19,24.791108741154723
2025-03-20,24.731684238754966
2025-03-21,24.01903694433714
2025-03-24,23.343483130190453
2025-03-25,23.087230877404828
2025-03-26,22.40374074500567
2025-03-27,22.20934901723307
2025-03-28,22.44252097263289
2025-03-31,23.594979790386148
2025-04-01,22.765540279264005
2025-04-02,22.647471748982536
2025-04-03,23.163889331451905
2025-04-04,30.726115386723176
2025-04-07,38.28834144199445
2025-04-08,39.571000474321664
2025-04-09,36.68915983212615
2025-04-10,32.75681804052152
2025-04-11,31.541723910261126
2025-04-14,28.56444238456583
2025-04-15,27.192073412959513
2025-04-16,27.806677364442052
2025-04-17,27.3055770455145
2025-04-18,26.877443975022526
2025-04-21,26.540747979262203
2025-04-22,26.731216779054375
2025-04-23,26.339136271206286
2025-04-24,26.731887731722594
